candidate,refined,capacitance_f,amplitude_peak_v,time_s,input_v,output_v,capacitor_current_a,supply_delivered_current_a,input_delivered_current_a
A75,False,1e-12,,1.24e-06,0.43,0.6151922950076224,1.5742615544557328e-18,7.488294081974818e-05,2.69208623151964e-10
A75,False,1e-12,,1.26e-06,0.43,0.6151922950073714,-2.0209528495075615e-18,7.48829408197543e-05,2.692086231975005e-10
A75,False,1e-12,,1.28e-06,0.43,0.6151922950074874,1.1718057080223962e-17,7.488294081984818e-05,2.6920862311293273e-10
A75,False,1e-12,,1.3e-06,0.43,0.6151922950074125,-1.589440384864782e-17,7.488294081964034e-05,2.6920862318232165e-10
A75,False,1e-12,,1.32e-06,0.43,0.6151922950075709,-3.011479954299814e-17,7.488294081955721e-05,2.6920862324520537e-10
A75,False,1e-12,,1.34e-06,0.43,0.615192295007495,-1.597246640505734e-17,7.488294081964321e-05,2.6920862316714284e-10
A75,False,1e-12,,1.3600000000000001e-06,0.43,0.6151922950075874,3.90312782092954e-18,7.488294081976613e-05,2.6920862316714284e-10
A75,False,1e-12,,1.3800000000000001e-06,0.43,0.615192295007539,-1.4641066137262062e-17,7.48829408196666e-05,2.6920862318232165e-10
A75,False,1e-12,,1.4e-06,0.43,0.6151922950076368,5.321264262508182e-18,7.488294081978339e-05,2.6920862318232165e-10
A75,False,1e-12,,1.42e-06,0.43,0.6151922950074933,1.1319070680273637e-18,7.488294081974978e-05,2.692086230890803e-10
A75,False,1e-12,,1.44e-06,0.43,0.6151922950077336,3.2786273695241613e-18,7.488294081977874e-05,2.6920862323653176e-10
A75,False,1e-12,,1.46e-06,0.43,0.6151922950076212,-6.214646852886462e-18,7.48829408197305e-05,2.6920862316714284e-10
A75,False,1e-12,,1.48e-06,0.43,0.6151922950076406,-3.3055155834890734e-17,7.48829408195617e-05,2.6920862325171063e-10
A75,False,1e-12,,1.5e-06,0.43,0.6151922950075723,1.5352302761170063e-18,7.488294081976257e-05,2.692086231432904e-10
A75,False,1e-12,,1.52e-06,0.43,0.6151922950074169,-3.047909147308943e-17,7.488294081955157e-05,2.692086231432904e-10
A75,False,1e-12,,1.54e-06,0.43,0.6151922950075883,1.346145417347319e-17,7.488294081982698e-05,2.692086230890803e-10
A75,False,1e-12,,1.56e-06,0.43,0.6151922950077148,1.8431436932356707e-17,7.488294081986064e-05,2.692086231975005e-10
A75,False,1e-12,,1.5800000000000001e-06,0.43,0.6151922950074806,-6.3924560089431786e-18,7.488294081969265e-05,2.6920862316714284e-10
A75,False,1e-12,,1.6e-06,0.43,0.6151922950074664,-2.782496455486111e-17,7.488294081954768e-05,2.6920862320617413e-10
A75,False,1e-12,,1.62e-06,0.43,0.6151922950072695,-2.5452730201471998e-17,7.488294081955504e-05,2.6920862321484774e-10
A75,False,1e-12,,1.64e-06,0.43,0.6151922950074167,1.5287250632093758e-17,7.488294081982188e-05,2.6920862311293273e-10
A75,False,1e-12,,1.66e-06,0.43,0.6151922950072561,-1.8999558870782752e-17,7.488294081959837e-05,2.6920862307390143e-10
A75,False,1e-12,,1.68e-06,0.43,0.6151922950072406,2.1749095580169394e-17,7.488294081985967e-05,2.692086230370386e-10
A75,False,1e-12,,1.7e-06,0.43,0.6151922950072635,1.438085761630382e-17,7.488294081981484e-05,2.692086229394604e-10
A75,False,1e-12,,1.72e-06,0.43,0.6151922950074966,8.122842676114041e-18,7.488294081978875e-05,2.69208623151964e-10
A75,False,1e-12,,1.74e-06,0.43,0.615192295007457,2.1120258319928073e-17,7.488294081987916e-05,2.692086230890803e-10
A75,False,1e-12,,1.76e-06,0.43,0.6151922950077692,1.8041124150069693e-17,7.488294081987356e-05,2.6920862326038424e-10
A75,False,1e-12,,1.7800000000000001e-06,0.43,0.615192295007785,1.2186432418688505e-17,7.488294081984073e-05,2.6920862327556305e-10
A75,False,1e-12,,1.8000000000000001e-06,0.43,0.6151922950079035,2.3423103734406194e-17,7.488294081990278e-05,2.69208623344952e-10
A75,False,1e-12,,1.82e-06,0.43,0.6151922950077998,1.6462525787181647e-17,7.488294081985046e-05,2.6920862329074187e-10
A75,False,1e-12,,1.84e-06,0.43,0.6151922950076294,-2.0552136381803866e-17,7.488294081961215e-05,2.6920862327556305e-10
A75,False,1e-12,,1.86e-06,0.43,0.6151922950073917,-3.5748314031697697e-17,7.488294081951777e-05,2.6920862326905785e-10
A75,False,1e-12,,1.88e-06,0.43,0.6151922950073696,1.3556863964792147e-17,7.488294081981385e-05,2.692086230977539e-10
A75,False,1e-12,,1.9e-06,0.43,0.6151922950076112,1.943323973951374e-17,7.488294081987141e-05,2.6920862311293273e-10
A75,False,1e-12,,1.9200000000000003e-06,0.43,0.6151922950076477,1.606787619621947e-17,7.488294081986298e-05,2.6920862318232165e-10
A75,False,1e-12,,1.94e-06,0.43,0.6151922950076751,-8.495808223441688e-18,7.488294081973144e-05,2.6920862325171063e-10
A75,False,1e-12,,1.96e-06,0.43,0.6151922950075485,1.8782718435829837e-17,7.488294081988798e-05,2.692086230587226e-10
A75,False,1e-12,,1.98e-06,0.43,0.6151922950076634,2.233456475328083e-17,7.488294081990429e-05,2.692086231432904e-10
A75,False,1e-12,,1.9820000000000003e-06,0.43,0.6151922950077082,2.2403953692210276e-17,7.48829408198868e-05,2.6920862323002655e-10
A75,False,1e-12,,1.984e-06,0.43,0.6151922950077339,3.2179120477587816e-18,7.488294081978883e-05,2.6920862323653176e-10
A75,False,1e-12,,1.986e-06,0.43,0.6151922950077066,-3.0570164455665876e-17,7.488294081955761e-05,2.6920862337747806e-10
A75,False,1e-12,,1.9880000000000003e-06,0.43,0.6151922950076607,-1.5222198501441912e-17,7.488294081968556e-05,2.6920862328206826e-10
A75,False,1e-12,,1.99e-06,0.43,0.6151922950076208,-2.4719809532856618e-17,7.488294081958041e-05,2.6920862333844677e-10
A75,False,1e-12,,1.992e-06,0.43,0.6151922950075966,4.770489562079744e-19,7.488294081978862e-05,2.6920862318882686e-10
A75,False,1e-12,,1.9940000000000003e-06,0.43,0.6151922950076234,2.6185650869994147e-17,7.488294081988899e-05,2.6920862319099526e-10
A75,False,1e-12,,1.996e-06,0.43,0.6151922950076599,1.03042574471078e-17,7.488294081984491e-05,2.692086231432904e-10
A75,False,1e-12,,1.998e-06,0.43,0.6151922950077209,5.835529088403502e-17,7.488294081994534e-05,2.692086540656441e-10
A75,False,1e-12,,2e-06,0.43,0.6151922950078135,2.667137344314341e-17,7.488294081980137e-05,2.69208660680538e-10
A75,False,1e-12,,2.002e-06,0.43800000000000033,0.614702189608316,-4.792341929305705e-07,7.488431398628795e-05,4.732907252917573e-08
A75,False,1e-12,,2.004e-06,0.4460000000000007,0.6132215531980308,-9.758822604785174e-07,7.48867239285178e-05,4.837425024848466e-08
A75,False,1e-12,,2.006e-06,0.45399999999999935,0.6107696761602964,-1.4759947772564421e-06,7.489011243898783e-05,4.9458402158410184e-08
A75,False,1e-12,,2.008e-06,0.4619999999999997,0.6073403488636704,-1.9787676759951555e-06,7.489446768968036e-05,5.059572866835741e-08
A75,False,1e-12,,2.0100000000000002e-06,0.4699999999999983,0.6029036513655244,-2.4834577624814153e-06,7.489979442736198e-05,5.177312904991912e-08
A75,False,1e-12,,2.012e-06,0.47000000000000003,0.5979669807029807,-2.442800950863171e-06,7.490457426093988e-05,4.871131433627274e-09
A75,False,1e-12,,2.014e-06,0.47000000000000003,0.5931386687559118,-2.389130078105073e-06,7.490917539329055e-05,4.7900913415556295e-09
A75,False,1e-12,,2.0160000000000003e-06,0.47000000000000003,0.5884129021415604,-2.3366365362464055e-06,7.49136368916882e-05,4.724940568281635e-09
A75,False,1e-12,,2.018e-06,0.47000000000000003,0.5837909276133214,-2.285337991993717e-06,7.491796060373438e-05,4.644684601451806e-09
A75,False,1e-12,,2.02e-06,0.47000000000000003,0.5792703926850588,-2.2351969362692304e-06,7.492215303555241e-05,4.581224161317649e-09
A75,False,1e-12,,2.0220000000000003e-06,0.47000000000000003,0.5748490044559667,-2.1861912928228587e-06,7.492622016554058e-05,4.503185414271403e-09
A75,False,1e-12,,2.024e-06,0.47000000000000003,0.5705245274425161,-2.1382857206286753e-06,7.493016755021389e-05,4.441344671543268e-09
A75,False,1e-12,,2.026e-06,0.47000000000000003,0.5662947816412667,-2.0914600806207424e-06,7.49340003185472e-05,4.365451655965753e-09
A75,False,1e-12,,2.028e-06,0.47000000000000003,0.562157640608939,-2.045680951707854e-06,7.493772327138964e-05,4.305176026619468e-09
A75,False,1e-12,,2.03e-06,0.47000000000000003,0.5581110297890394,-2.0009298681917756e-06,7.494134085769754e-05,4.231370006096833e-09
A75,False,1e-12,,2.032e-06,0.47000000000000003,0.554152924786596,-1.957175134251525e-06,7.494485726537042e-05,4.172617478887165e-09
A75,False,1e-12,,2.034e-06,0.47000000000000003,0.5502813499057828,-1.914399746562462e-06,7.494827638843264e-05,4.10085054286379e-09
A75,False,1e-12,,2.036e-06,0.47000000000000003,0.5464943765810765,-1.8725735781441285e-06,7.495160191484203e-05,4.0435899172083185e-09
A75,False,1e-12,,2.0380000000000002e-06,0.47000000000000003,0.5427901220873012,-1.8316809156312554e-06,7.495483728323999e-05,3.9738221269746585e-09
A75,False,1e-12,,2.04e-06,0.47000000000000003,0.539166748098983,-1.7916930726875625e-06,7.495798576686177e-05,3.918029709397979e-09
A75,False,1e-12,,2.042e-06,0.47000000000000003,0.535622459542539,-1.7525954837564218e-06,7.496105042355131e-05,3.8502276089584e-09
A75,False,1e-12,,2.0440000000000003e-06,0.47000000000000003,0.5321555032622937,-1.714360796488883e-06,7.496403417905651e-05,3.795885362532353e-09
A75,False,1e-12,,2.046e-06,0.47000000000000003,0.5287641669922641,-1.676975473541439e-06,7.496693977398284e-05,3.7300195428291495e-09
A75,False,1e-12,,2.048e-06,0.47000000000000003,0.5254467781130708,-1.6404134056518836e-06,7.496976983854841e-05,3.677113544450038e-09
A75,False,1e-12,,2.0500000000000003e-06,0.47000000000000003,0.5222017027249287,-1.6046619824903158e-06,7.497252684372632e-05,3.6131579894019545e-09
A75,False,1e-12,,2.052e-06,0.47000000000000003,0.519027344483279,-1.56969625916006e-06,7.497521316883245e-05,3.561676957708167e-09
A75,False,1e-12,,2.054e-06,0.47000000000000003,0.5159221437586194,-1.535504465499607e-06,7.497783105100477e-05,3.499606825228223e-09
A75,False,1e-12,,2.0560000000000003e-06,0.47000000000000003,0.512884576541773,-1.502062751346732e-06,7.498038265823006e-05,3.4495409764863145e-09
A75,False,1e-12,,2.058e-06,0.47000000000000003,0.509913153679367,-1.4693601110597951e-06,7.498287002795354e-05,3.3893324637181935e-09
A75,False,1e-12,,2.06e-06,0.47000000000000003,0.5070064198395069,-1.4373737288001628e-06,7.498529513977009e-05,3.3406718403258324e-09
A75,False,1e-12,,2.062e-06,0.47000000000000003,0.5041629528105683,-1.4060933001390329e-06,7.49876598558178e-05,3.2823011093330988e-09
A75,False,1e-12,,2.064e-06,0.47000000000000003,0.5013813625204404,-1.3754969899889198e-06,7.498996599356355e-05,3.2350358377761544e-09
A75,False,1e-12,,2.066e-06,0.47000000000000003,0.49866029039209825,-1.3455751383534496e-06,7.49922152588704e-05,3.1784779982942785e-09
A75,False,1e-12,,2.068e-06,0.47000000000000003,0.49599840841374243,-1.3163068400031095e-06,7.499440932515459e-05,3.132597536110501e-09
A75,False,1e-12,,2.07e-06,0.47000000000000003,0.4933944185462941,-1.287683027445351e-06,7.499654976374333e-05,3.0778270248004602e-09
A75,False,1e-12,,2.0720000000000002e-06,0.47000000000000003,0.49084705183959154,-1.259683679257209e-06,7.499863812142109e-05,3.033318999233603e-09
A75,False,1e-12,,2.074e-06,0.47000000000000003,0.48835506788547384,-1.2323002748609734e-06,7.500067585067219e-05,2.980308638519137e-09
A75,False,1e-12,,2.076e-06,0.47000000000000003,0.4859172539766413,-1.2055136339716401e-06,7.500266438245365e-05,2.9371590812768975e-09
A75,False,1e-12,,2.0780000000000003e-06,0.47000000000000003,0.4835324245996505,-1.1793157430191858e-06,7.500460506326241e-05,2.8858809030445344e-09
A75,False,1e-12,,2.08e-06,0.47000000000000003,0.48119942063371884,-1.1536882229129435e-06,7.500649922493024e-05,2.8440744040244742e-09
A75,False,1e-12,,2.082e-06,0.47000000000000003,0.4789171088799963,-1.1286235308096573e-06,7.500834811670488e-05,2.794498203715164e-09
A75,False,1e-12,,2.0840000000000003e-06,0.47000000000000003,0.4766843812970365,-1.1041040521501508e-06,7.501015298011962e-05,2.754017771950825e-09
A75,False,1e-12,,2.086e-06,0.47000000000000003,0.47450015456259137,-1.0801226822954647e-06,7.501191497701163e-05,2.7061120433582555e-09
A75,False,1e-12,,2.088e-06,0.47000000000000003,0.4723633693440683,-1.056662536227617e-06,7.501363526784113e-05,2.6669388054090853e-09
A75,False,1e-12,,2.0900000000000003e-06,0.47000000000000003,0.47027298988991983,-1.0337169179209173e-06,7.50153149364516e-05,2.6206710761183822e-09
A75,False,1e-12,,2.092e-06,0.47000000000000003,0.4682280033325439,-1.0112696394554797e-06,7.501695506778044e-05,2.5827847270520638e-09
A75,False,1e-12,,2.094e-06,0.47000000000000003,0.46622741930687917,-9.89314386209196e-07,7.501855667528256e-05,2.538121270620303e-09
A75,False,1e-12,,2.096e-06,0.47000000000000003,0.4642702692844356,-9.678356362348462e-07,7.502012077823168e-05,2.5015005184289048e-09
A75,False,1e-12,,2.098e-06,0.47000000000000003,0.4623556062160366,-9.468274321641602e-07,7.502164832278249e-05,2.4584070038865568e-09
A75,False,1e-12,,2.1000000000000002e-06,0.47000000000000003,0.46048250389513345,-9.262748887390774e-07,7.502314026640386e-05,2.42302978495549e-09
A75,False,1e-12,,2.102e-06,0.47000000000000003,0.4586500566227987,-9.061723835961909e-07,7.502459749586548e-05,2.3814714106407195e-09
A75,False,1e-12,,2.104e-06,0.47000000000000003,0.45685737859857817,-8.865056406242646e-07,7.502602091231886e-05,2.347314252120446e-09
A75,False,1e-12,,2.1060000000000002e-06,0.47000000000000003,0.45510360360599406,-8.672693519598779e-07,7.502741134961111e-05,2.3072551138539913e-09
A75,False,1e-12,,2.108e-06,0.47000000000000003,0.45338788442959227,-8.484498244423688e-07,7.502876965494282e-05,2.274292667264806e-09
A75,False,1e-12,,2.11e-06,0.47000000000000003,0.45170939255888987,-8.300420462601033e-07,7.503009661165957e-05,2.2356943226843983e-09
A75,False,1e-12,,2.1120000000000003e-06,0.47000000000000003,0.4500673176312218,-8.12032881407943e-07,7.503139302131082e-05,2.203899048050843e-09
A75,False,1e-12,,2.114e-06,0.47000000000000003,0.44846086715344746,-7.944175963668024e-07,7.503265961985472e-05,2.1667226674168124e-09
A75,False,1e-12,,2.116e-06,0.47000000000000003,0.44688926596834383,-7.771835887369116e-07,7.503389716262513e-05,2.1360659290729563e-09
A75,False,1e-12,,2.1180000000000003e-06,0.47000000000000003,0.4453517559924646,-7.603263871424052e-07,7.50351063427127e-05,2.100271353791333e-09
A75,False,1e-12,,2.12e-06,0.47000000000000003,0.4438475957062226,-7.438338990999816e-07,7.503628787600776e-05,2.0707239205885834e-09
A75,False,1e-12,,2.122e-06,0.47000000000000003,0.4423760599066395,-7.277019004832774e-07,7.503744241681426e-05,2.036271282325119e-09
A75,False,1e-12,,2.1240000000000003e-06,0.47000000000000003,0.44093643921874864,-7.11918787407626e-07,7.503857064018114e-05,2.0078034620615737e-09
A75,False,1e-12,,2.126e-06,0.47000000000000003,0.43952803986214406,-6.964805691972197e-07,7.503967316388761e-05,1.9746529630086118e-09
A75,False,1e-12,,2.128e-06,0.47000000000000003,0.4381501831838473,-6.813761090996025e-07,7.504075062910866e-05,1.947234718103288e-09
A75,False,1e-12,,2.13e-06,0.47000000000000003,0.4368022054374868,-6.666016372610896e-07,7.504180361738985e-05,1.915346393297827e-09
A75,False,1e-12,,2.132e-06,0.47000000000000003,0.43548345733578014,-6.5214646444555e-07,7.50428327375721e-05,1.8889477521341887e-09
A75,False,1e-12,,2.1340000000000002e-06,0.47000000000000003,0.4341933038420015,-6.380070293330842e-07,7.504383853894402e-05,1.8582822497077046e-09
A75,False,1e-12,,2.136e-06,0.47000000000000003,0.43293112374159654,-6.241730710721414e-07,7.504482159838509e-05,1.8328732537331578e-09
A75,False,1e-12,,2.138e-06,0.47000000000000003,0.43169630944450543,-6.10641226018958e-07,7.5045782436326e-05,1.8033914419743229e-09
A75,False,1e-12,,2.14e-06,0.47000000000000003,0.43048826657546746,-5.974016430192707e-07,7.504672160108966e-05,1.7789419753299223e-09
A75,False,1e-12,,2.1400000000000003e-06,0.47000000000000003,0.4304882665754672,-5.974016430192679e-07,7.504672160108966e-05,1.7789419753299173e-09
A75,False,1e-12,,2.142e-06,0.47000000000000003,0.42930641378642076,-5.844511460275045e-07,7.504763958273432e-05,1.7506051728396682e-09
A75,False,1e-12,,2.144e-06,0.47000000000000003,0.42815018236420943,-5.717802761839101e-07,7.504853690242783e-05,1.7270856026880354e-09
A75,False,1e-12,,2.1460000000000003e-06,0.47000000000000003,0.4270190160531365,-5.593860348890405e-07,7.504941402739615e-05,1.6998558347561758e-09
A75,False,1e-12,,2.148e-06,0.47000000000000003,0.42591237067954607,-5.472593387016212e-07,7.505027145181978e-05,1.6772366603189949e-09
A75,False,1e-12,,2.15e-06,0.47000000000000003,0.42482971398287817,-5.353973579662573e-07,7.505110961595796e-05,1.6510762732388426e-09
A75,False,1e-12,,2.152e-06,0.47000000000000003,0.4237705252562529,-5.237913686592435e-07,7.505192899114792e-05,1.6293282074032922e-09
A75,False,1e-12,,2.154e-06,0.47000000000000003,0.42273429518629035,-5.124387013033752e-07,7.505272999426945e-05,1.60420056785727e-09
A75,False,1e-12,,2.156e-06,0.47000000000000003,0.4217205255094831,-5.013309755039884e-07,7.505351307545341e-05,1.5832950504669467e-09
A75,False,1e-12,,2.158e-06,0.47000000000000003,0.42072872885971163,-4.904656742677237e-07,7.505427862876156e-05,1.5591639857415202e-09
A75,False,1e-12,,2.16e-06,0.47000000000000003,0.419758428438886,-4.798347465579459e-07,7.505502708294508e-05,1.5390726152140757e-09
A75,False,1e-12,,2.1620000000000002e-06,0.47000000000000003,0.4188091578723254,-4.6943582000258025e-07,7.505575881053796e-05,1.5159031040366915e-09
A75,False,1e-12,,2.164e-06,0.47000000000000003,0.41788046089379893,-4.592611585241148e-07,7.50564742218906e-05,1.4965982673946742e-09
A75,False,1e-12,,2.166e-06,0.47000000000000003,0.416971891207815,-4.4930852745983486e-07,7.50571736702943e-05,1.474355725409536e-09
A75,False,1e-12,,2.1680000000000002e-06,0.47000000000000003,0.4160830121877439,-4.3957049261128795e-07,7.505785754534422e-05,1.4558099758960204e-09
A75,False,1e-12,,2.17e-06,0.47000000000000003,0.4152133967447827,-4.3004495035007455e-07,7.505852618247937e-05,1.4344609906441687e-09
A75,False,1e-12,,2.172e-06,0.47000000000000003,0.4143626270394632,-4.2072475496938544e-07,7.505917995403402e-05,1.4166477796443366e-09
A75,False,1e-12,,2.1740000000000003e-06,0.47000000000000003,0.4135302943569358,-4.1160792755804316e-07,7.505981917961509e-05,1.3961595625209927e-09
A75,False,1e-12,,2.176e-06,0.47000000000000003,0.41271599883058413,-4.026875987937937e-07,7.50604442122156e-05,1.3790529412258732e-09
A75,False,1e-12,,2.178e-06,0.47000000000000003,0.41191934932294144,-3.93961908848962e-07,7.50610553552784e-05,1.3593935266688318e-09
A75,False,1e-12,,2.18e-06,0.47000000000000003,0.41113996316146545,-3.8542425262721e-07,7.506165294751462e-05,1.3429681854874326e-09
A75,False,1e-12,,2.1800000000000003e-06,0.47000000000000003,0.4111399631614653,-3.854242526272082e-07,7.506165294751462e-05,1.3429681854874293e-09
A75,False,1e-12,,2.182e-06,0.47000000000000003,0.4103774660252769,-3.770728835613282e-07,7.506223727569232e-05,1.3241067280565859e-09
A75,False,1e-12,,2.184e-06,0.47000000000000003,0.4096314916919257,-3.689014497898601e-07,7.506280866311159e-05,1.3083377090925148e-09
A75,False,1e-12,,2.186e-06,0.47000000000000003,0.408901681929277,-3.6090831285898976e-07,7.506336738252065e-05,1.2902443366900002e-09
A75,False,1e-12,,2.188e-06,0.47000000000000003,0.4081876862536367,-3.530873627814301e-07,7.506391374258074e-05,1.2751077278814078e-09
A75,False,1e-12,,2.19e-06,0.47000000000000003,0.4074891618265163,-3.45437064338999e-07,7.506444800178375e-05,1.257753068048888e-09
A75,False,1e-12,,2.192e-06,0.47000000000000003,0.406805773222902,-3.3795153927540414e-07,7.506497045725793e-05,1.2432256041581556e-09
A75,False,1e-12,,2.194e-06,0.47000000000000003,0.4061371923329161,-3.306293507105037e-07,7.506548135325303e-05,1.2265814463859192e-09
A75,False,1e-12,,2.1960000000000002e-06,0.47000000000000003,0.4054830981399206,-3.2346484228496057e-07,7.506598097250498e-05,1.2126402674717256e-09
A75,False,1e-12,,2.198e-06,0.47000000000000003,0.40484317662663954,-3.164566709962987e-07,7.506646954671676e-05,1.1966794002115525e-09
A75,False,1e-12,,2.2e-06,0.47000000000000003,0.4042171205631634,-3.0959939247989455e-07,7.506694734968076e-05,1.1833025416298884e-09
A75,False,1e-12,,2.2020000000000003e-06,0.47000000000000003,0.40360462941718406,-3.028917534995047e-07,7.506741459898849e-05,1.1679983682862582e-09
A75,False,1e-12,,2.204e-06,0.47000000000000003,0.4030054091506955,-2.963285129892723e-07,7.506787155528788e-05,1.1551641767573068e-09
A75,False,1e-12,,2.206e-06,0.47000000000000003,0.4024191721346147,-2.899085030915107e-07,7.506831842765178e-05,1.1404912850580045e-09
A75,False,1e-12,,2.2080000000000003e-06,0.47000000000000003,0.4018456369544696,-2.836266770535241e-07,7.506875546505383e-05,1.128179421469286e-09
A75,False,1e-12,,2.21e-06,0.47000000000000003,0.40128452832857703,-2.774819488392177e-07,7.506918286602955e-05,1.1141128612959208e-09
A75,False,1e-12,,2.212e-06,0.47000000000000003,0.400735576922134,-2.7146945760382874e-07,7.506960086876476e-05,1.1023029624369853e-09
A75,False,1e-12,,2.2140000000000003e-06,0.47000000000000003,0.4001985192689065,-2.6558819562377894e-07,7.507000966080824e-05,1.0888190125439434e-09
A75,False,1e-12,,2.216e-06,0.47000000000000003,0.39967309759331093,-2.5983347997200364e-07,7.507040947136979e-05,1.0774919701357325e-09
A75,False,1e-12,,2.218e-06,0.47000000000000003,0.39915905973589405,-2.5420437744486534e-07,7.507080047844977e-05,1.0645674851931395e-09
A75,False,1e-12,,2.22e-06,0.47000000000000003,0.39865615898309836,-2.486963753509606e-07,7.507118290206936e-05,1.0537045163232747e-09
A75,False,1e-12,,2.222e-06,0.47000000000000003,0.39816415399551813,-2.43308612229316e-07,7.507155690946224e-05,1.0413172252815425e-09
A75,False,1e-12,,2.2240000000000002e-06,0.47000000000000003,0.39768280864529904,-2.3803673798983566e-07,7.50719227132019e-05,1.030900065454372e-09
A75,False,1e-12,,2.226e-06,0.47000000000000003,0.3972118919477682,-2.328799595410721e-07,7.507228047139236e-05,1.019028784903153e-09
A75,False,1e-12,,2.228e-06,0.47000000000000003,0.39675117790552344,-2.2783408270367477e-07,7.507263038848992e-05,1.009040011186335e-09
A75,False,1e-12,,2.2300000000000002e-06,0.47000000000000003,0.3963004454431648,-2.2289837965496766e-07,7.507297261338853e-05,9.976636953956317e-10
A75,False,1e-12,,2.232e-06,0.47000000000000003,0.39585947825813333,-2.180688053765436e-07,7.507330734200595e-05,9.8808653829724e-10
A75,False,1e-12,,2.234e-06,0.47000000000000003,0.3954280647583437,-2.1334469441307095e-07,7.507363471706232e-05,9.771852994674086e-10
A75,False,1e-12,,2.2360000000000003e-06,0.47000000000000003,0.3950059979194361,-2.087221444945788e-07,7.507395492601026e-05,9.680035558695583e-10
A75,False,1e-12,,2.238e-06,0.47000000000000003,0.39459307522504783,-2.0420054989376555e-07,7.507426810382762e-05,9.575584509580142e-10
A75,False,1e-12,,2.24e-06,0.47000000000000003,0.3941890985301962,-1.9977614495796297e-07,7.507457443069783e-05,9.487561014127516e-10
A75,False,1e-12,,2.242e-06,0.47000000000000003,0.3937938740042384,-1.954483810000144e-07,7.507487403501779e-05,9.387483491047403e-10
A75,False,1e-12,,2.244e-06,0.47000000000000003,0.39340721200009116,-1.9121362314728806e-07,7.507516708825065e-05,9.30310629560932e-10
A75,False,1e-12,,2.246e-06,0.47000000000000003,0.39302892699947306,-1.8707137747086084e-07,7.507545371269871e-05,9.207225890377455e-10
A75,False,1e-12,,2.2480000000000003e-06,0.47000000000000003,0.3926588374882077,-1.830181337945418e-07,7.507573407462252e-05,9.126344781645466e-10
A75,False,1e-12,,2.25e-06,0.47000000000000003,0.3922967659036713,-1.79053450741954e-07,7.507600828806572e-05,9.034492032148254e-10
A75,False,1e-12,,2.252e-06,0.47000000000000003,0.3919425385153376,-1.7517393759169292e-07,7.50762765148e-05,8.956971420533087e-10
A75,False,1e-12,,2.254e-06,0.47000000000000003,0.3915959853746078,-1.713792031382586e-07,7.507653886105137e-05,8.868978398255632e-10
A75,False,1e-12,,2.256e-06,0.47000000000000003,0.3912569402002358,-1.6766597123377952e-07,7.507679548113838e-05,8.794681474764886e-10
A75,False,1e-12,,2.2580000000000002e-06,0.47000000000000003,0.39092524033049925,-1.6403389850281887e-07,7.507704647819246e-05,8.710391696720817e-10
A75,False,1e-12,,2.26e-06,0.47000000000000003,0.39060072661383977,-1.6047981815681163e-07,7.507729200034167e-05,8.639185767193258e-10
A75,False,1e-12,,2.262e-06,0.47000000000000003,0.3902832433628406,-1.570034328423988e-07,7.507753214385547e-05,8.558448371612481e-10
A75,False,1e-12,,2.2640000000000003e-06,0.47000000000000003,0.3899726382494958,-1.5360168050234422e-07,7.507776705131263e-05,8.490211243802264e-10
A75,False,1e-12,,2.266e-06,0.47000000000000003,0.3896687622613144,-1.5027430767908523e-07,7.507799681533921e-05,8.412878872222998e-10
A75,False,1e-12,,2.268e-06,0.47000000000000003,0.3893714696010974,-1.4701835253797038e-07,7.507822157193439e-05,8.347486456268819e-10
A75,False,1e-12,,2.2700000000000003e-06,0.47000000000000003,0.3890806176446631,-1.4383360389636532e-07,7.507844140771611e-05,8.273418090633358e-10
A75,False,1e-12,,2.272e-06,0.47000000000000003,0.38879606684530615,-1.4071719546063713e-07,7.507865645604905e-05,8.210758700131155e-10
A75,False,1e-12,,2.274e-06,0.47000000000000003,0.38851768069335313,-1.3766895649245512e-07,7.507886679702962e-05,8.13982043768319e-10
A75,False,1e-12,,2.276e-06,0.47000000000000003,0.38824532562433833,-1.3468611252248727e-07,7.507907255864355e-05,8.079780206090238e-10
A75,False,1e-12,,2.278e-06,0.47000000000000003,0.3879788709804912,-1.3176853132468423e-07,7.50792738174594e-05,8.011840170185462e-10
A75,False,1e-12,,2.28e-06,0.47000000000000003,0.38771818892316773,-1.289135259987836e-07,7.507947069697931e-05,7.954312777708223e-10
A75,False,1e-12,,2.2820000000000003e-06,0.47000000000000003,0.38746315439567264,-1.261210014963064e-07,7.507966326937113e-05,7.889248048612447e-10
A75,False,1e-12,,2.284e-06,0.47000000000000003,0.387213645039305,-1.233883548714799e-07,7.507985165318315e-05,7.834131211546496e-10
A75,False,1e-12,,2.2860000000000002e-06,0.47000000000000003,0.3869695411580888,-1.2071552634476984e-07,7.508003591632874e-05,7.771821694501173e-10
A75,False,1e-12,,2.288e-06,0.47000000000000003,0.38673072563848127,-1.1809999326285866e-07,7.508021617326648e-05,7.71901437957871e-10
A75,False,1e-12,,2.29e-06,0.47000000000000003,0.38649708391533977,-1.1554172987863103e-07,7.508039248830163e-05,7.659347187883338e-10
A75,False,1e-12,,2.2920000000000002e-06,0.47000000000000003,0.38626850389509904,-1.1303829036207829e-07,7.508056497128482e-05,7.608756626418663e-10
A75,False,1e-12,,2.294e-06,0.47000000000000003,0.3860448759232277,-1.1058968150928149e-07,7.508073368220268e-05,7.55161814397925e-10
